Probe,SYN-REF2-01,SYN-REF2-02,SYN-REF2-03,SYN-REF2-04,SYN-REF2-05,SYN-REF2-06,SYN-REF2-07,SYN-REF2-08,SYN-REF2-09,SYN-REF2-10,SYN-REF2-11,SYN-REF2-12,SYN-REF2-13,SYN-REF2-14,SYN-REF2-15,SYN-REF2-16,SYN-REF2-17,SYN-REF2-18,SYN-REF2-19,SYN-REF2-20,SYN-REF2-21,SYN-REF2-22,SYN-REF2-23,SYN-REF2-24,SYN-REF2-25,SYN-REF2-26,SYN-REF2-27,SYN-REF2-28
cgSYNK00143,0.3642457636337349,0.3195185539303338,0.2986152817006052,0.31004394687995773,0.25633618767130484,0.2569124765805899,0.4156861947442727,0.25542552538579155,0.28322063328850455,0.31451210219228415,0.3597987597709257,0.28828885679508504,0.2570833440208535,0.3270745340463191,0.23426322125062504,0.3303673927570808,0.26299792436605707,0.2513183049072112,0.25818608904080026,0.312214549916198,0.3728629152140043,0.3603345552446657,0.35926813028778193,0.32653509920953516,0.30377700349742154,0.325622410044339,0.24509732670421358,0.18862871625632074
cgSYNK00144,0.7030778632456732,0.7645689928431307,0.6742108557777605,0.5979579945069157,0.6885928091310695,0.7799999346679596,0.7603877785239982,0.6843580564345374,0.7103522236832428,0.6325943935855691,0.654010874516794,0.6582610088757855,0.8084864657813045,0.6924985400460772,0.6846105143457206,0.7233114452630269,0.6571838937694451,0.7018237581031095,0.6882495604819874,0.7250908736161713,0.7511929096017921,0.6330002559509438,0.7077258452573775,0.8044379295795446,0.7306809571842647,0.6695016544447435,0.6739524494187147,0.5821443438259778
cgSYNK00145,0.523500881217501,0.35841107949098705,0.4819298493053393,0.33742522588000623,0.34666149184488904,0.3370315859735315,0.49047344929927744,0.35303648534349386,0.3848221925718258,0.38516152990503183,0.40580294268877987,0.3883448537609248,0.31846925644769253,0.2972981132085453,0.5025584211865932,0.4785524557848533,0.4541887087116239,0.4518492034889333,0.4265192043943853,0.3953680018538329,0.44178835404672856,0.43924514141193305,0.5242278494791017,0.3398654147594988,0.4175364618448997,0.49587275245645557,0.4452111158941008,0.41503764606403254
cgSYNK00146,0.5860522797225273,0.5178881128209428,0.5569497308325898,0.4542092164177828,0.5609897304162478,0.48841761561119734,0.5825425915827238,0.5135270097469643,0.46934848915015587,0.5021568771053715,0.6222275797047503,0.5215323248536445,0.5019302988798761,0.6305382531365128,0.5198152191805002,0.5325077207913679,0.5395590805737671,0.6524860159653372,0.6853539210380134,0.4671637960211817,0.5467732560112342,0.6092986542847215,0.5270416075632514,0.5164013709487293,0.5952410205780793,0.5266400411674237,0.670676147706776,0.5888912785662553
cgSYNK00147,0.6305330907736331,0.5936151453307748,0.6813850385068405,0.6435647133000599,0.7639025155723762,0.686564698733744,0.6523216075723216,0.6956861389127557,0.6903961386329127,0.6524815319888211,0.5879493439621524,0.5931956970946601,0.6859168593503773,0.7210958142564118,0.6362194181557818,0.6786097197773521,0.7549018572693806,0.7091894305566491,0.571871907562533,0.7107080154829817,0.6710827098106713,0.6155536892340467,0.6466283119546112,0.6159152572575515,0.5578615453722021,0.6190045246436925,0.5860279262913838,0.7336446409262731
cgSYNK00148,0.32691673013617994,0.19507752294047628,0.21019486961542538,0.1805982613196086,0.16202742090435357,0.26778438060414567,0.23505812840220178,0.29416406506380194,0.1908615026855366,0.19739230311493683,0.172671968012714,0.2803109302152205,0.28354496843075416,0.27935611033306107,0.1972661112492428,0.29590148163673313,0.21816997695367998,0.3473129633736724,0.3030529903187919,0.25983063987283406,0.24735822750458403,0.12505824569309112,0.11833456005897021,0.17620564403053623,0.2995155444650598,0.2980606366056672,0.32369796040390814,0.21230710929750607
cgSYNK00149,0.3757385879217271,0.17335418968814553,0.33112488003836277,0.33024887879841364,0.2268278098560817,0.3082318909155561,0.2863086370756728,0.41956192467930487,0.30394507847426305,0.3423407074787374,0.4330370508713918,0.35560925359756784,0.33363212760486743,0.3331685895529066,0.35124848280233806,0.32080531284620084,0.3273234443093558,0.4074410704814797,0.23524444443804218,0.4487976800567014,0.3231923448507984,0.3036608127244554,0.3524654821019925,0.28321189666287516,0.28308208309899685,0.30677482049370597,0.34516882947142646,0.4429635577331316
cgSYNK00150,0.4595231816400358,0.4573588736147584,0.41121583332262795,0.4865491415639459,0.4769810117971274,0.43152146512894995,0.5283848638857298,0.512562135197865,0.4592425658902394,0.5535900960331929,0.3861076112688407,0.5081898199794168,0.40288011473745655,0.4436586996787495,0.41347855246553317,0.43327239370540954,0.4020539870721268,0.46729960850506097,0.4642887245044167,0.4753913425975199,0.4979726549958916,0.40434320949017144,0.45523975625020874,0.41152611093020447,0.3847849577224882,0.4343124756719109,0.40205805572819014,0.41467783440356504
cgSYNK00151,0.4391451572563043,0.4861931302536035,0.502066763143943,0.46396683930027127,0.5032730777040466,0.579307775840283,0.5599398467637443,0.5142297197271489,0.4595096281085422,0.4902672676644049,0.49261223905011764,0.471646857832726,0.43680433637621846,0.6567945325116141,0.5002705162007693,0.5967831826781854,0.4690496558907357,0.5449083284508421,0.49375842048798674,0.5430550082287697,0.4191941814559324,0.4377032344560018,0.5210777547535362,0.5095969127586836,0.547191821729401,0.5140680967268075,0.4548445130943422,0.4934460318446424
cgSYNK00152,0.7023719783734534,0.7000976804972662,0.7760900499561905,0.6538211222519534,0.7267528848534236,0.7739654575900169,0.7260947483789438,0.662475462747378,0.6864766326210457,0.6789681179874032,0.6631932591650904,0.7384485704850763,0.7100892782344035,0.7248413999460318,0.6885424961963815,0.6638532933422149,0.7016295694269856,0.7232030405909592,0.7063630707068428,0.6938731561053597,0.6853632463596366,0.7081110852039795,0.7816276675584996,0.7253785204307475,0.7507660340299687,0.7542958285648982,0.6974823584718205,0.6293795002136796
cgSYNK00153,0.6011298808184516,0.6099502177984542,0.47020675068286844,0.492102313596474,0.5890445760418928,0.6931880450575351,0.5902443809764244,0.5430212004994311,0.46159938278112617,0.6048453697522682,0.5551221214107398,0.5494615561652748,0.5771353491971039,0.5342687038350168,0.5843092872137556,0.5373938714723977,0.662102078772614,0.5331218305721018,0.5335501759170175,0.5578893866412071,0.6008971147206876,0.5195844177918205,0.5615354895844111,0.5820179169539857,0.5736738666780015,0.5381704361871272,0.6571641644231919,0.5641224942877281
cgSYNK00154,0.7595649922153546,0.7410284809115735,0.8403792087433235,0.7872039619165736,0.7675215923593424,0.712619419473401,0.8381218866197155,0.8371243993807259,0.7483848421494206,0.7183001847730301,0.8089250095948319,0.7763625271791217,0.7112399074163462,0.7852647512831338,0.7597059821587987,0.7813512788663176,0.7503592596442864,0.815160572438404,0.6872771372111188,0.8119350925712722,0.8526349867232048,0.6761310543969915,0.6988882967627448,0.7000860276198723,0.7539885170546051,0.8761883864715732,0.7412319565024329,0.7231773968575503
cgSYNK00155,0.8462757652235412,0.879116438692773,0.9054014102220095,0.9155938935851353,0.8243109395078376,0.868657963271856,0.7555350422611798,0.8134034746427687,0.7402345476682528,0.8441933604696841,0.8697521765149988,0.8313686937820768,0.8702669107082048,0.8261779980356327,0.8398048321531126,0.8437262695196972,0.8434160159573452,0.932367055488343,0.8188086545487755,0.9720334099736727,0.8099083698587037,0.8684112819830805,0.9077117347744406,0.8053310226238501,0.8904100357650239,0.7929850765775133,0.8026803991747122,0.8622309518931079
cgSYNK00156,0.6796803777366958,0.6995176567027451,0.6716821310515146,0.5966104949583252,0.6234383576805856,0.6287905812907747,0.6075924096004656,0.6772815500822724,0.6303513334945829,0.7567573042227904,0.6510035168958169,0.6612193011583822,0.5504965724747314,0.6851629357632336,0.63287113393731,0.7049411942208329,0.7050790087173338,0.6947501918982893,0.5850306348579657,0.672510272552743,0.6922545223858975,0.6754711246669862,0.6414696901669599,0.6356803559977763,0.6550119518986812,0.7202762856417653,0.6968033668958618,0.7383996223589954
cgSYNK00157,0.48178564903802235,0.5289204205736519,0.5304866354815863,0.5269069579804552,0.547359493155772,0.5003574754053073,0.47803182819993534,0.4886023331904288,0.5425785465196982,0.5567349287041787,0.5290893747592522,0.5737871492818578,0.5700598301409899,0.4849144533655568,0.46467949159185584,0.4950000348273343,0.5909161022133056,0.5108449566213528,0.5303913506171853,0.6067811677812742,0.5802045443643846,0.5668658292984944,0.591938018912448,0.5089009125557425,0.5763796375060671,0.5422419148116603,0.44903343144550967,0.6423213294307422
cgSYNK00158,0.6952317237095984,0.739424039059938,0.7043711304538182,0.7428188780752425,0.6828498607334351,0.8104887952859039,0.6555300136112836,0.6300134406397004,0.7281923857322994,0.6251249794411474,0.665497318291225,0.642006323295323,0.6591753380338772,0.7059227848626992,0.7562587698623979,0.5630075081649829,0.7840881612798214,0.699011405146971,0.6926552415928782,0.7640349580090603,0.7066540377588686,0.57478971006883,0.6650514085827781,0.7730928261312806,0.6554206040897547,0.5861257961909523,0.6896076592740243,0.6940004242778255
cgSYNK00159,0.49756260322457796,0.4963066392597947,0.6456226034347746,0.6356044982856601,0.5272073212779605,0.5537739188103173,0.5126645301231887,0.5612745210646242,0.4512692239318864,0.5492253494270455,0.5598594624065936,0.5710458511438363,0.5737974322699199,0.5936658021880693,0.5794820050025432,0.4112622731638105,0.4702041027158392,0.5590929519234743,0.6354225590876227,0.41297731835453344,0.6136290248722572,0.5891220808105997,0.569117236888021,0.546569341069048,0.5878640989298904,0.5989823369105176,0.5528401939996828,0.5637207340005237
cgSYNK00160,0.14329717371287104,0.13961622089578113,0.07806961088811003,0.03086806137778178,0.09681045961738802,0.014057221370172054,0.08672239447590244,0.18609550410665024,0.06990967453201413,0.15140123503508457,0.06293370601015608,0.10932233689446756,0.10350501549867785,0.12058125864746043,0.11885524220277388,0.005,0.09072789854191979,0.12346039720724766,0.1297454432230511,0.08048320912311414,0.04443353556256958,0.1277347761921095,0.05717978802883516,0.14436344288200373,0.2390297590136583,0.03652329380214801,0.11878341260346104,0.09987729854039235
cgSYNK00161,0.3087793511000143,0.3830468235161162,0.4060968524092922,0.37281714167662267,0.39750221599141633,0.4608673203462307,0.37229522123113745,0.4498093968582307,0.36194399384668363,0.3777226506893076,0.2462429929460735,0.40025357405464446,0.330862069860985,0.4265946843910216,0.4113918540518825,0.4124223587718743,0.38685333623314966,0.30366227080409536,0.36839803714172786,0.3756357416069679,0.37172767333291556,0.4151825850461418,0.37634829707668754,0.3424139688146435,0.28220043406416506,0.38461902069554177,0.33213305373962115,0.47611368390856135
cgSYNK00162,0.33057545150277967,0.5037801829358877,0.5092292369458025,0.3703623668626764,0.49401057876003573,0.3990594021398473,0.4175687775160572,0.49721879343266273,0.46689091015707224,0.37037228148208556,0.4024189087004206,0.49935545052686753,0.47835166092742154,0.40359905072534746,0.3947499906553906,0.47969377489500237,0.4862196220494796,0.46959065344523465,0.42901727984629945,0.45421728645835874,0.29333077636764626,0.4861562471361339,0.4437965234180554,0.4770610884555257,0.509671203349123,0.5466022477814239,0.43379091489422267,0.42518328066184036
cgSYNK00163,0.749814298544723,0.8041913061603518,0.6559958512008762,0.6987061322561793,0.7585257627942944,0.7020495961151229,0.7989475538047777,0.6497775776210224,0.737725372215549,0.7890220984772824,0.6872670906750251,0.7993235292207133,0.6704243726313062,0.8495209940988396,0.803183369230755,0.7684098821025639,0.7055532727052817,0.8442818652798989,0.7963771017318161,0.7877446225573738,0.7675289612296442,0.8020944435221101,0.7394707463374947,0.7507283404426023,0.7178172212993467,0.7495034903210728,0.7831333500053902,0.7350178109558269
cgSYNK00164,0.46296197554327123,0.6126425163467379,0.6186049196329229,0.5584985997420383,0.6241323197804748,0.5713331742334493,0.6781577392950866,0.6354359482700005,0.6211191083429515,0.5720529712495246,0.5434093297771537,0.4069773465223062,0.5390138678171853,0.5263187191973466,0.578925994918306,0.6780460351794854,0.6356790859111093,0.5570779460440335,0.5587573823168169,0.6137134063875843,0.671237104483938,0.5361999705680051,0.6144086845768417,0.5864947933067144,0.5634907059029098,0.5922292265676877,0.6284825503907516,0.5342183491991063
cgSYNK00165,0.7778415024706578,0.7758409063806608,0.7554225098592336,0.772470986716271,0.7363004504719775,0.7539130843138696,0.7369848049240196,0.7886858643023316,0.6854203614130949,0.8218311261438845,0.7350776822825102,0.8829013392629637,0.7145343351552428,0.7292369964223593,0.8251094797054834,0.6231813588225804,0.778720732234821,0.7444014077880022,0.753273145503152,0.6839653174290443,0.7619986900833178,0.7484286158914528,0.7488138938462563,0.6456430573679539,0.8153443465502334,0.8568539444484471,0.6971671686715851,0.7096570776335273
cgSYNK00166,0.4555418922861598,0.4592192048087531,0.44860870819388277,0.48840093538198504,0.479580157441933,0.4790040442300268,0.5000566239677525,0.38954982944980293,0.5001291458389547,0.4543437511491637,0.3744138719177276,0.38783866372428477,0.48172577001090827,0.4375631504590348,0.3609507576522981,0.41612116397893295,0.47495585589759515,0.4316767531332868,0.41985937493226355,0.38086714183846526,0.5056053160139494,0.5193161467534448,0.4629056374672984,0.4153583343056832,0.5421647411369283,0.40187434901199814,0.406792390026898,0.45507230603697174
cgSYNK00167,0.37334121616456406,0.2183147667483457,0.35710191931646434,0.34145440204297217,0.2633344258624396,0.24296310801981974,0.21505495861057639,0.27659286815299894,0.31640022279979063,0.22600258793451405,0.25265965155425474,0.3899666022408247,0.20640103405376412,0.21115479504280976,0.3403159072187295,0.36630824344344587,0.34420595169182594,0.361281475895852,0.257636265082415,0.30875104152453176,0.36135368928121225,0.30547687546415436,0.2989202411623416,0.48193034005633484,0.2701306867428083,0.24859526430160667,0.27740580184424213,0.28453942185898046
cgSYNK00168,0.6281506511274524,0.6327490824710208,0.5700911021911121,0.5836587820358816,0.5384141299143784,0.6050570785638629,0.5724079188324371,0.6119221003037137,0.5125494948845495,0.640326085718866,0.42880285478893493,0.6130848563967433,0.6229209341604174,0.6476819787943295,0.5366296161227933,0.5934692463857503,0.634696878066853,0.6204920585965533,0.5618557949107054,0.571348795927987,0.6366995567155356,0.5477475764789639,0.5689368021027694,0.5568256425024206,0.4198325607339029,0.5709608699458537,0.6517651987339557,0.5137909536634085
cgSYNK00169,0.28932472130882747,0.34690035378700596,0.3034659525486563,0.27265462929895135,0.373468606689674,0.2224318719433576,0.3249377451260099,0.26532618723399215,0.33321722447382246,0.22794652347055316,0.35501079971587185,0.31430625517217164,0.3239484773205481,0.39270765325885504,0.37246452286137766,0.3278629568347981,0.3276183530045489,0.3104749759302443,0.3086651741519716,0.16166442693941507,0.34898625911135506,0.3312288814036745,0.23118233602583058,0.3386909976817936,0.3063861162426476,0.3753009290978914,0.3211227200418617,0.40777449595984044
cgSYNK00170,0.2960101406623439,0.32793965421963667,0.39020102182093125,0.3747877813607371,0.2918597976657632,0.39571451159905363,0.3909404564955797,0.4158701062043515,0.3670833367856734,0.44736614219822357,0.25856081509427775,0.36273051865585143,0.34401071153318596,0.34273645393592395,0.32492449293903336,0.4121156301647992,0.35933981848513263,0.4186809351049722,0.37770623036579676,0.3117067963968094,0.38312431645873063,0.37390890033680413,0.41874209149190006,0.3634634400503475,0.45795229145711547,0.34611020989778346,0.4124543527708727,0.29241468970596246
cgSYNK00171,0.7028858543668528,0.7683724941656693,0.7797839012363204,0.7983733414409613,0.8658366288192635,0.734917126854423,0.7791556780966502,0.7670984143671554,0.6344500148242169,0.7764515583967495,0.7521275628266971,0.8104529364957502,0.819948166100085,0.777364837464637,0.7046305978830562,0.797727410671268,0.8020552247739713,0.7647742254288095,0.7405305263083628,0.8247862151644573,0.8047935254118789,0.8462086820000105,0.7011861082846425,0.7287468062934238,0.7834358929740868,0.8739669339451936,0.7567194963200712,0.7619835755831577
cgSYNK00172,0.7393204381142453,0.6190538501629061,0.7128916961962823,0.6462559760798436,0.7441162493041437,0.669284793250385,0.6455288278901172,0.5681884087334783,0.5987623916251096,0.6331339725460653,0.6405950485920859,0.6499148381702018,0.6810080617829888,0.6430721540021914,0.7275293111960792,0.6174889861098714,0.6952857040396629,0.6911193216355276,0.700343576675418,0.7236194939443635,0.727356481326138,0.7329694153515799,0.5939255066111135,0.596384372497375,0.7325828211722254,0.6464669965809288,0.6728095844297892,0.7929162725671273
cgSYNK00173,0.4683553002531634,0.46013944412630514,0.4870541536291384,0.6009201149722575,0.4530338286917187,0.5376902129832394,0.3885807416071745,0.46929927685515116,0.46620318215157935,0.47765577324200476,0.4454749963553688,0.5552094703734862,0.4642577652411195,0.463612496589736,0.47434696680358507,0.44079232162996856,0.47685721368303324,0.4539662578570631,0.46940642196146326,0.4024261502521057,0.5155033766239233,0.4345051669928332,0.4745263271779625,0.4454665711154655,0.4177139624577169,0.4660264823600794,0.47578771914842943,0.35038608795043247
cgSYNK00174,0.3725789184075753,0.37394769243594794,0.33040638742651457,0.3978652011797107,0.42015247559157864,0.4992958651376083,0.4599246758144884,0.5046950968747449,0.34589824179625667,0.42635422182725763,0.5607408980482096,0.5140047930263674,0.4748560170488468,0.5167452536504858,0.4887029909554025,0.44139565345529813,0.3786597599157474,0.49812313335133146,0.5072492823263682,0.5186856076236497,0.45056602047896743,0.4301202195659765,0.4217359294497661,0.37723730099710073,0.46653803393018617,0.4618543811520039,0.537290160273217,0.4379575825622827
cgSYNK00175,0.34741745699477683,0.3324136541053892,0.3267998913264025,0.3163452403580181,0.24502538290288264,0.3451092911430299,0.2844510872342335,0.2644279153415581,0.22870296377016885,0.22987165747269372,0.20996450222000707,0.2401418241678712,0.3177001836560989,0.3058006281592676,0.26589419865613234,0.23876837345442628,0.26177630663825974,0.3726807950355134,0.2957500937996141,0.3198378102744863,0.3197795155901489,0.2564637759077407,0.2249686221719825,0.3270308795919902,0.36332346215902656,0.3122360043070467,0.34000073463027014,0.17459943949288437
cgSYNK00176,0.18869044679992295,0.1423318531408897,0.0736362420586223,0.15883044901801252,0.15706882995860158,0.06578365755806298,0.18210002014790466,0.08619348804732044,0.18232735123715685,0.05174903196208995,0.09961135572860766,0.12732851852788288,0.11594735438053577,0.1293625373047735,0.16114223954515977,0.15040916890176784,0.1997188564549571,0.2823262182980161,0.12168283071564757,0.06219585071523823,0.15009047719747973,0.1539001722443351,0.0664645093239578,0.1699988994646245,0.14559980177192766,0.07856179166695669,0.16083942086922767,0.005
cgSYNK00177,0.37410714498658776,0.2806686986167661,0.28204135889019327,0.403328202840667,0.36879870359375405,0.28404630151803234,0.18501641658153117,0.3116998251792264,0.370494407583805,0.2933811663258422,0.3605680812984345,0.35641196442356876,0.31914295104003476,0.2918452453419662,0.3136472878317421,0.2946074248836887,0.17613243040129758,0.3180939122878257,0.27109739850539205,0.2842431286077983,0.34472191814038744,0.22095916471073945,0.3422870776186403,0.31080873697832045,0.33203557941770634,0.23081233349482405,0.3730175090774994,0.37618426848315445
cgSYNK00178,0.1261563844667837,0.197416610290108,0.23260600867330022,0.014098982774375726,0.12367627973452937,0.09604919564815638,0.060672552400783196,0.06284170047289425,0.005,0.0776440957202806,0.07896202366845545,0.12244048750720445,0.11074706365414567,0.19346337131388658,0.15427354011565797,0.0676030719030567,0.1650241867388249,0.005,0.04905050491524303,0.07034570219418587,0.07772337042971941,0.13678687376174398,0.12675191677812922,0.10564460483295714,0.1333503022922855,0.005,0.13291528171018308,0.06547795896832415
cgSYNK00179,0.687391351775543,0.6498252714552566,0.7142797288037601,0.6464626497168247,0.6875104475656338,0.6972753438590887,0.6128210387028368,0.8031569606144906,0.6976458101617207,0.7046515534844101,0.7293402846108467,0.5974735393267779,0.6993631051057324,0.7126641435030033,0.7841960709476773,0.8031256588159799,0.8010615679480292,0.6514564989917847,0.748266735066959,0.6610912646726119,0.691933061934496,0.7286057547616184,0.7710681572437145,0.6377387934110726,0.6571447755604755,0.7711851286603743,0.7271428854799535,0.7161799716237491
cgSYNK00180,0.4803231822148785,0.6407387215133277,0.5447833432211551,0.6020487952925091,0.5992113623801579,0.6437151913149441,0.6848930984660073,0.5475861830958059,0.6474822787769516,0.6336427265362468,0.6890298550170023,0.6505885518616095,0.6508954394011828,0.6454814719119568,0.6025229858135775,0.617955438820988,0.5735100948157409,0.6159029772220382,0.6657369924883949,0.601751595271216,0.6801262847252105,0.5881666612386673,0.5682413267936304,0.598278612414005,0.6083162562854291,0.5320688817216703,0.6014865241782825,0.6445374845230182
cgSYNK00181,0.7121018353400346,0.7113169952417046,0.7270577166064672,0.7143690298984136,0.7775818136453722,0.8109885621884051,0.7937095066878788,0.7671818344886673,0.7542694461568211,0.8342426046010456,0.7612336356809478,0.7678139910818784,0.7255674603932691,0.7638420801690442,0.6861887150779745,0.8165893367884909,0.6630987275476848,0.709320462434744,0.6721597052598629,0.8282937616380311,0.7452435350967862,0.8092541602175878,0.7735654112886935,0.7182912073994386,0.771746348197921,0.7240741344832099,0.7574172055795023,0.8316464249591073
cgSYNK00182,0.2725489208619323,0.34313950733900056,0.34867706423408373,0.3042919035296058,0.31606271594917834,0.2574738665703193,0.10442677354490962,0.2616378818270455,0.3481946575575179,0.24554598143657835,0.24400265891901,0.2875677568712679,0.1282881111917026,0.32545785289408147,0.35211591677098936,0.24976927523795434,0.2898168312687248,0.30574708686289487,0.1757906435711203,0.16292857073663064,0.2547348018099218,0.2508545316265543,0.2524214659582711,0.27055330309917314,0.2865270257002614,0.318780094876316,0.24180669887892253,0.21397724500260712
cgSYNK00183,0.1968930569809557,0.30362347104593285,0.2268600065282398,0.26569672131359484,0.15074590134449461,0.08633713236024397,0.11176009935145394,0.19610887064547552,0.07245486492954512,0.2536384486774672,0.21873315223180637,0.27111481340204485,0.27684347351429955,0.28904559218254466,0.16522005646150867,0.24939093428144504,0.19469048204395828,0.21703509699975823,0.17209976996403487,0.26798566091824166,0.2330801356852161,0.13466341688869768,0.25319883564933277,0.15609045728307686,0.16358714858188025,0.13986506489506348,0.19188771171989652,0.2564605935118266
cgSYNK00184,0.2566468059276807,0.10994081310834708,0.11455356940637396,0.24716167006279333,0.12124103559039057,0.11352936746642088,0.2085264828707782,0.15145087846005173,0.1220786688847681,0.1790260805429458,0.10023099048787881,0.1408456756199434,0.17182922032426504,0.1930313652633383,0.17683148784699074,0.16244027161789498,0.19715809867605616,0.21279294736083423,0.09558047608619169,0.17167823618161368,0.21361758204903025,0.1762508493353816,0.25143079267583057,0.16203518578145698,0.10399619793238812,0.1148909800925588,0.1244462573576289,0.12153885137759732
cgSYNK00185,0.5706981921891233,0.529847322240758,0.5774183271335743,0.5584492215771508,0.5664121020795556,0.5025344965367241,0.48611572167206274,0.5237818333743204,0.5250738949138951,0.4698776455756877,0.3940780416071034,0.5205398574746728,0.510642850292966,0.4609579713768896,0.5784625070744964,0.515743683579821,0.629739576451031,0.4939529469769809,0.5097594070241707,0.5205986179801457,0.5315896392828866,0.5934216759260118,0.5060573939827854,0.5116142126251729,0.6056757830182218,0.5495691244779329,0.5469997541423816,0.45959469173217726
cgSYNK00186,0.02701039939021678,0.08594219116905247,0.14735684721311312,0.09165237122091534,0.05117344427283499,0.18078499727835534,0.0718957209787954,0.15836802344803602,0.03777598128657786,0.1473994964103305,0.08506555233199214,0.12504970341317828,0.04253047042545931,0.16461688241523412,0.017867869237899778,0.11845698771489156,0.10875989269225639,0.1773767945674394,0.11267743950367426,0.09349809378577534,0.12295602191455289,0.12848996293935988,0.08248319145538058,0.2027799379493163,0.0908927305767328,0.28862451051600213,0.17303659308223546,0.09327017129676266
cgSYNK00187,0.17526239570545518,0.22245193911605254,0.16990201119693812,0.1574463275228815,0.1734794744218557,0.24210188515528386,0.2402562591916083,0.26307470593323573,0.16873304366233632,0.24826146272967578,0.2319754874371211,0.2512566065301934,0.2645831913635769,0.19137990344846706,0.15073854552467397,0.19995451445597398,0.24412056256199863,0.2930678669819472,0.18219470020977774,0.16272316512022508,0.17662948601167605,0.2258667576479377,0.1435893269553567,0.2441190805771162,0.20598914546947897,0.21482770202096346,0.13659989761066219,0.21524450576367393
cgSYNK00188,0.4597640917925621,0.3302351256401564,0.34316595569389136,0.4355185253973779,0.37205198306340403,0.46671854173885213,0.3926535817120783,0.375155983139526,0.4631124953229044,0.357398742657393,0.47934616377252515,0.48691463389081824,0.4018739095235729,0.43897366575428914,0.47838910172406485,0.4382618057806091,0.41533235995807627,0.42067002587875635,0.4473633609547848,0.47740931563754757,0.4290882417310449,0.36166774831543025,0.35486904357113785,0.3932642785353365,0.4282524010712186,0.39369816684066344,0.47740213219140754,0.39011643964211196
cgSYNK00189,0.28586396092092764,0.37611063229624553,0.4222651347816123,0.3703158757055022,0.30521155183291393,0.3118927192217593,0.4492638483364979,0.3869026213610868,0.3558794062703331,0.32747155429172614,0.3321382030974633,0.3176300436936199,0.3805120639826614,0.3701831181752791,0.42404702514568726,0.4252815292370409,0.32051766824718375,0.3504540291459175,0.3055523683960474,0.40982978464270353,0.2475111443202574,0.3580081408046703,0.41165592342499746,0.3821870106993275,0.453874424649455,0.3841803517541549,0.3424907613119731,0.4173855675610531
cgSYNK00190,0.8072472686293393,0.6216957886473782,0.7636284494459703,0.6926522206990255,0.7395884559045193,0.7329845966785435,0.6422063993324385,0.6446894623535022,0.821081549807187,0.7815633858740566,0.6645214580759768,0.7002298469391828,0.6711463243759953,0.6269168494439255,0.8362698332543659,0.8578714716829975,0.7322597463684537,0.7726002673813921,0.8471297636927928,0.7419141388699305,0.6702948608361379,0.7138258120126126,0.7325985077266085,0.83415989835165,0.7420758185666967,0.6450622071552613,0.6917002975231019,0.765532868714459
cgSYNK00191,0.47024377503032233,0.44364795754357844,0.4960606066556228,0.49461075830611206,0.4892387063857583,0.4494293599744032,0.5178088069719201,0.4447518093499163,0.458065286143172,0.44978364422285544,0.460968192128472,0.5978691336931697,0.5449521689006332,0.4706134653913671,0.43663537957933407,0.4912963390532554,0.5499223562120009,0.48153658082389483,0.4003707037618134,0.5637129484389258,0.44016379694919666,0.5757775514304277,0.39426394616359983,0.4237769998683999,0.4562009987916067,0.46871748546025177,0.4450830377774859,0.49664938374813233
cgSYNK00192,0.18713221571999616,0.1754097946446053,0.09474078923467032,0.11541117135804685,0.05319830286134471,0.12652928909280556,0.10535516133648778,0.005,0.2037537896041609,0.1322867896771634,0.2143950949965447,0.10348717480566284,0.13139848617782013,0.1354076301930251,0.11976741593712438,0.11985373119601532,0.10960814857415219,0.005,0.11066109728529043,0.10346599510501765,0.005,0.08243255388079272,0.1412786960029997,0.005591272015861071,0.13554502786059877,0.07020220276356937,0.10960352263034151,0.06561443031083843
cgSYNK00193,0.3044962726584812,0.33607647758901243,0.3147953941638093,0.32331575020708686,0.2733379383670901,0.28240159613439075,0.23928805077723997,0.31314109870825346,0.2604458711436318,0.33250216768431745,0.3281185896324608,0.3601160621346046,0.2667198987463877,0.26783190426927556,0.23958565838104418,0.2854628686742151,0.3577413288879696,0.2772586588529057,0.23067929542644255,0.2198627109450658,0.37840365337685,0.279868587510863,0.3470697903444975,0.3063951601532671,0.2772952161904647,0.27676100465996956,0.28625190358369296,0.26249853789659666
cgSYNK00194,0.659322893118628,0.8180259601500506,0.786561167989579,0.8308897852766387,0.8033014912544257,0.8380037537339899,0.6982370781354155,0.8616324882143572,0.677563192431457,0.8782143862821091,0.7483627199883903,0.6801846295131359,0.7950954004283499,0.7868663104222894,0.7458584124369797,0.8260448998302341,0.8341942900397352,0.7831976769757311,0.7926978050674528,0.8658898498995068,0.8061161534331804,0.7142233922639588,0.8106685404363044,0.7591344693714677,0.7087714675676443,0.770633433149212,0.6331106444736951,0.7429319150128717
cgSYNK00195,0.7370158687173929,0.5753546478078277,0.6728887666779826,0.706397624957291,0.7099741204096605,0.5464964642872907,0.6619019152075408,0.6196055710499346,0.6375424071503722,0.6991917903806921,0.6656589182599663,0.5903871873827162,0.7292731683412119,0.6762331407466587,0.7107475994767177,0.7536302379102422,0.5881244500244757,0.7738299164693083,0.6441669128753509,0.7039279503477777,0.6687941378194338,0.6910169185705423,0.684722053348194,0.6263598175948663,0.6305738767441175,0.7386420509998525,0.6413833272446318,0.6170780133252576
