matrix_sample_id,Gene,promoter_z
SYN-OED-036,CD74,0.9414415142770854
SYN-OED-037,CD74,0.4955310687373927
SYN-OED-038,CD74,-0.3384923709893429
SYN-OED-039,CD74,0.41901785148830206
SYN-OED-040,CD74,-0.6609170278832844
SYN-OED-041,CD74,-0.9248775453234853
SYN-OED-042,CD74,-0.059969597979419434
SYN-OED-043,CD74,0.3210539716821761
SYN-OED-044,CD74,0.10138741198684108
SYN-OED-045,CD74,0.7949072986431462
SYN-OED-046,CD74,-1.3110122411630742
SYN-OED-047,CD74,-0.3799487839821212
SYN-OED-048,CD74,0.6419653875452088
SYN-OED-049,CD74,0.5492447794454556
SYN-OED-050,CD74,-1.1480508575674881
SYN-OED-051,CD74,-0.4387562741069134
SYN-OED-052,CD74,-1.0144682345564224
SYN-OED-053,CD74,-0.5814297959683359
SYN-OED-054,CD74,0.08627572037171548
SYN-OED-055,CD74,0.9119765996279235
SYN-OED-056,CD74,-0.2720725423823041
SYN-OED-057,CD74,0.29005940661934926
SYN-OED-058,CD74,-0.09612652843395403
SYN-OED-059,CD74,0.6242813407691609
SYN-OED-060,CD74,0.9192361463269839
SYN-OED-061,CD74,-0.532733296990278
SYN-OED-062,CD74,-0.25546440141039567
SYN-OED-063,CD74,-1.6354517978668253
SYN-OED-064,CD74,-0.028062648183602327
SYN-OED-065,CD74,1.4319578945766154
SYN-OED-066,CD74,-1.383842008488338
SYN-OED-067,CD74,-0.3591019557825929
SYN-OED-068,CD74,0.25430555638005403
SYN-OED-069,CD74,-0.6623104855038197
SYN-OED-070,CD74,0.08548323734589933
SYN-OED-071,CD74,0.7514709861478248
SYN-OED-072,CD74,-0.027760305670339377
SYN-OED-073,CD74,-0.8817504256999978
SYN-OED-074,CD74,0.03020330585460989
SYN-OED-075,CD74,-0.3911382564398601
SYN-OED-076,CD74,-0.23336333285624933
SYN-OED-077,CD74,-0.8419478889742733
SYN-OED-078,CD74,-0.6837958466573992
SYN-OED-079,CD74,-0.29201599837501585
SYN-OED-080,CD74,-1.7545594803297861
SYN-OED-081,CD74,-1.139579845571895
SYN-OED-082,CD74,0.9432094849260849
SYN-OED-083,CD74,1.2119350447507489
SYN-OED-084,CD74,1.3804711446862599
SYN-OED-085,CD74,0.6697145584531784
SYN-OED-086,CD74,0.5625882314727005
SYN-OED-087,CD74,0.9238564449854634
SYN-OED-088,CD74,-0.66356067009177
SYN-OED-089,CD74,-0.5329428253215138
SYN-OED-090,CD74,-0.1039451385188546
SYN-OED-091,CD74,-0.2818264797421958
SYN-OED-092,CD74,0.6686243571381107
SYN-OED-001,STAT1,-0.02684556505356361
SYN-OED-002,STAT1,-0.3131209954899831
SYN-OED-003,STAT1,-0.06687432090032412
SYN-OED-004,STAT1,0.9177476724276835
SYN-OED-005,STAT1,0.024246460732087555
SYN-OED-006,STAT1,-0.607321478813834
SYN-OED-007,STAT1,-0.2854087869397911
SYN-OED-008,STAT1,1.2635572143870593
SYN-OED-009,STAT1,-0.48388253446300183
SYN-OED-010,STAT1,0.3493864841151149
SYN-OED-011,STAT1,0.1984792095669831
SYN-OED-012,STAT1,0.12278687754889259
SYN-OED-013,STAT1,-0.49626253726535163
SYN-OED-014,STAT1,0.296419788429127
SYN-OED-015,STAT1,0.6533647200223303
SYN-OED-016,STAT1,2.900504753161686
SYN-OED-017,STAT1,-0.7733794004636303
SYN-OED-018,STAT1,0.4721672325192226
SYN-OED-019,STAT1,0.028477850910907373
SYN-OED-020,STAT1,-0.16286198203483804
SYN-OED-021,STAT1,-1.0520975038267366
SYN-OED-022,STAT1,-0.7611351080299124
SYN-OED-023,STAT1,0.5911734742484565
SYN-OED-024,STAT1,0.05097133092312587
SYN-OED-025,STAT1,-0.32503130867454283
SYN-OED-026,STAT1,0.09032944547058215
SYN-OED-027,STAT1,-1.7409012536101864
SYN-OED-028,STAT1,-0.804925689788702
SYN-OED-029,STAT1,0.6667088374891076
SYN-OED-030,STAT1,-0.050146611430989266
SYN-OED-031,STAT1,-0.820565201270666
SYN-OED-032,STAT1,-1.8812479537904656
SYN-OED-033,STAT1,0.16562746711540763
SYN-OED-034,STAT1,-0.775902428715288
SYN-OED-035,STAT1,1.126645020432609
SYN-OED-036,STAT1,-0.40567062011958066
SYN-OED-037,STAT1,0.2913318018569474
SYN-OED-038,STAT1,-0.6863453440541015
SYN-OED-039,STAT1,0.7530608011988793
SYN-OED-040,STAT1,0.6291866781256964
SYN-OED-041,STAT1,0.3841517429019109
SYN-OED-042,STAT1,0.23656014885902432
SYN-OED-043,STAT1,-2.22309785176773
SYN-OED-044,STAT1,-0.8334525774242952
SYN-OED-045,STAT1,1.1481271390903725
SYN-OED-046,STAT1,0.12150284723054135
SYN-OED-047,STAT1,-0.5275076187456272
SYN-OED-048,STAT1,-0.6548456978928041
SYN-OED-049,STAT1,-0.1304114222289556
SYN-OED-050,STAT1,0.6618773097367571
SYN-OED-051,STAT1,-1.4996717970183215
SYN-OED-052,STAT1,-0.4395784257566607
SYN-OED-053,STAT1,1.4285015291615257
SYN-OED-054,STAT1,0.6951951648423776
SYN-OED-055,STAT1,0.11386508604812798
SYN-OED-056,STAT1,1.8306883862435315
SYN-OED-057,STAT1,-2.0104031512664995
SYN-OED-058,STAT1,1.2222946523839389
SYN-OED-059,STAT1,0.7576312217927317
SYN-OED-060,STAT1,-0.17858427812712588
SYN-OED-061,STAT1,-0.956331063857897
SYN-OED-062,STAT1,-1.1325514358447353
SYN-OED-063,STAT1,-0.2124141363840536
SYN-OED-064,STAT1,1.189972675777094
SYN-OED-065,STAT1,1.7024287350036875
SYN-OED-066,STAT1,0.04362472246387833
SYN-OED-067,STAT1,-1.008760677169059
SYN-OED-068,STAT1,-0.07455657614407607
SYN-OED-069,STAT1,0.7513946833898923
SYN-OED-070,STAT1,0.8180777628273199
SYN-OED-071,STAT1,0.6759110513515132
SYN-OED-072,STAT1,-1.220121428225912
SYN-OED-073,STAT1,-0.5938681958684092
SYN-OED-074,STAT1,-0.5624497607119802
SYN-OED-075,STAT1,-0.9555471876562792
SYN-OED-076,STAT1,0.645158485173501
SYN-OED-077,STAT1,1.9324648379310454
SYN-OED-078,STAT1,-1.886554374505193
SYN-OED-079,STAT1,-0.35997076976025216
SYN-OED-080,STAT1,1.206997625895424
SYN-OED-081,STAT1,-1.5028045784183917
SYN-OED-082,STAT1,0.743228908875145
SYN-OED-083,STAT1,-1.820044872942895
SYN-OED-084,STAT1,-0.5258654323599135
SYN-OED-085,STAT1,-1.6198328425100346
SYN-OED-086,STAT1,0.4358456130711802
SYN-OED-087,STAT1,0.2171526660062047
SYN-OED-088,STAT1,1.7722045654516745
SYN-OED-089,STAT1,-0.3710318410119645
SYN-OED-090,STAT1,-1.0195319746372722
SYN-OED-091,STAT1,1.659020174503324
SYN-OED-092,STAT1,-0.5457224933360951
SYN-OED-001,IFI44,1.3432355795368285
SYN-OED-002,IFI44,-0.2728442085044924
SYN-OED-003,IFI44,-0.6948556858987027
SYN-OED-004,IFI44,1.991347792237265
SYN-OED-005,IFI44,1.6841359003135694
SYN-OED-006,IFI44,-1.2562314524447291
SYN-OED-007,IFI44,0.20906773921410865
SYN-OED-008,IFI44,0.41989238401587536
SYN-OED-009,IFI44,-0.7049156731307854
SYN-OED-010,IFI44,0.40739676648339057
SYN-OED-011,IFI44,-1.7287712445124046
SYN-OED-012,IFI44,0.5670207150969095
SYN-OED-013,IFI44,0.4091249538536385
SYN-OED-014,IFI44,0.45008426768372034
SYN-OED-015,IFI44,0.9251540041002277
SYN-OED-016,IFI44,-0.9842299055442237
SYN-OED-017,IFI44,-0.6324871004477188
SYN-OED-018,IFI44,2.073288298652759
SYN-OED-019,IFI44,0.5672101095924236
SYN-OED-020,IFI44,1.6521530872816415
SYN-OED-021,IFI44,-0.18072195330712243
SYN-OED-022,IFI44,0.06500211506653479
SYN-OED-023,IFI44,-0.7889529118468293
SYN-OED-024,IFI44,0.5038588087502078
SYN-OED-025,IFI44,-0.7960905575196251
SYN-OED-026,IFI44,0.4851682969245846
SYN-OED-027,IFI44,-1.0591216148246425
SYN-OED-028,IFI44,1.981813261039005
SYN-OED-029,IFI44,1.133020305042091
SYN-OED-030,IFI44,-0.8363497958885686
SYN-OED-031,IFI44,0.005279288665788202
SYN-OED-032,IFI44,-0.8148086638374693
SYN-OED-033,IFI44,-0.018601747411284616
SYN-OED-034,IFI44,-0.544992968056196
SYN-OED-035,IFI44,-1.5498885487427
SYN-OED-036,IFI44,1.3500104567428477
SYN-OED-037,IFI44,0.4628328902279308
SYN-OED-038,IFI44,0.8811781197847612
SYN-OED-039,IFI44,1.3243813435758651
SYN-OED-040,IFI44,-0.8807065394337938
SYN-OED-041,IFI44,-0.32260301138231856
SYN-OED-042,IFI44,-0.4099431132763294
SYN-OED-043,IFI44,0.5288247276322241
SYN-OED-044,IFI44,-0.7649181013746456
SYN-OED-045,IFI44,-0.15563168621258872
SYN-OED-046,IFI44,0.9264195539159017
SYN-OED-047,IFI44,1.7906347952468533
SYN-OED-048,IFI44,-0.046335622767296226
SYN-OED-049,IFI44,0.8901546909742691
SYN-OED-050,IFI44,0.58746271700377
SYN-OED-051,IFI44,0.5398306081618096
SYN-OED-052,IFI44,0.5121783372705209
SYN-OED-053,IFI44,0.378205415062585
SYN-OED-054,IFI44,1.6884312199106237
SYN-OED-055,IFI44,1.4632857039842087
SYN-OED-056,IFI44,2.4764796328612078
SYN-OED-057,IFI44,0.3024249385715545
SYN-OED-058,IFI44,-0.12934159497241066
SYN-OED-059,IFI44,0.3315029879641543
SYN-OED-060,IFI44,-0.35568042222793794
SYN-OED-061,IFI44,-1.4893004032939745
SYN-OED-062,IFI44,1.649417551675364
SYN-OED-063,IFI44,-0.4839965629967413
SYN-OED-064,IFI44,-0.3633768493920437
SYN-OED-065,IFI44,0.9478306630722507
SYN-OED-066,IFI44,-0.4477792037814704
SYN-OED-067,IFI44,-1.808897621957766
SYN-OED-068,IFI44,-0.7905735241626157
SYN-OED-069,IFI44,0.09805201770019191
SYN-OED-070,IFI44,-0.02214970204102974
SYN-OED-071,IFI44,-0.04978858974374733
SYN-OED-072,IFI44,1.1448742199385498
SYN-OED-073,IFI44,2.2539036033377684
SYN-OED-074,IFI44,-0.30343919653281576
SYN-OED-075,IFI44,1.5088921845612455
SYN-OED-076,IFI44,-1.1623674847987029
SYN-OED-077,IFI44,-0.1667440254186174
SYN-OED-078,IFI44,-1.3721969817962554
SYN-OED-079,IFI44,0.6167811023969343
SYN-OED-080,IFI44,-1.0927458945261725
SYN-OED-081,IFI44,0.7435635965399614
SYN-OED-082,IFI44,-0.4716420708104345
SYN-OED-083,IFI44,1.2441813065548268
SYN-OED-084,IFI44,-0.2029434634610037
SYN-OED-085,IFI44,-2.011074170384246
SYN-OED-086,IFI44,-3.1679858408448696
SYN-OED-087,IFI44,0.06487132128252765
SYN-OED-088,IFI44,-0.7874107472186549
SYN-OED-089,IFI44,1.0417237435332576
SYN-OED-090,IFI44,0.7130815441224344
SYN-OED-091,IFI44,-0.18021001181011168
SYN-OED-092,IFI44,0.4875976113230492
SYN-OED-001,UBE2L6,1.5019147219345723
SYN-OED-002,UBE2L6,-1.0080239404681457
SYN-OED-003,UBE2L6,0.6328447792449285
SYN-OED-004,UBE2L6,-0.24299577274841885
SYN-OED-005,UBE2L6,-0.036142318627837275
SYN-OED-006,UBE2L6,0.8283459290220292
SYN-OED-007,UBE2L6,-0.362319813018393
SYN-OED-008,UBE2L6,0.07692062742650752
SYN-OED-009,UBE2L6,1.0586734290791928
SYN-OED-010,UBE2L6,-1.8037031527961038
SYN-OED-011,UBE2L6,0.6183679444092852
SYN-OED-012,UBE2L6,-0.9354777832209664
SYN-OED-013,UBE2L6,1.3289611557242402
SYN-OED-014,UBE2L6,-1.552539605289654
SYN-OED-015,UBE2L6,1.5892345396312
SYN-OED-016,UBE2L6,0.060829150928384104
SYN-OED-017,UBE2L6,-0.32808713497756303
SYN-OED-018,UBE2L6,1.4066155107831302
SYN-OED-019,UBE2L6,0.8208784029274546
SYN-OED-020,UBE2L6,-0.28706390618027605
SYN-OED-021,UBE2L6,1.2671817052611363
SYN-OED-022,UBE2L6,0.2352391223902595
SYN-OED-023,UBE2L6,0.8519423769750141
SYN-OED-024,UBE2L6,1.1880410563348582
SYN-OED-025,UBE2L6,1.6232992615595256
SYN-OED-026,UBE2L6,-0.21518345420317075
SYN-OED-027,UBE2L6,-0.1836636135099084
SYN-OED-028,UBE2L6,0.053496690990325516
SYN-OED-029,UBE2L6,-0.43094423945134247
SYN-OED-030,UBE2L6,-0.3026852420380866
SYN-OED-031,UBE2L6,-0.7463030826918758
SYN-OED-032,UBE2L6,1.3733309065813966
SYN-OED-033,UBE2L6,-1.5064396807830105
SYN-OED-034,UBE2L6,-0.8871303315355056
SYN-OED-035,UBE2L6,-1.1469012521626736
SYN-OED-036,UBE2L6,-1.37326583142755
SYN-OED-037,UBE2L6,0.37172274701693897
SYN-OED-038,UBE2L6,-0.7336977269841095
SYN-OED-039,UBE2L6,-1.0024107936238098
SYN-OED-040,UBE2L6,-0.06773363992081254
SYN-OED-041,UBE2L6,0.4264626487108903
SYN-OED-042,UBE2L6,-0.4962885177276948
SYN-OED-043,UBE2L6,1.042405233433964
SYN-OED-044,UBE2L6,0.5563463276361524
SYN-OED-045,UBE2L6,-1.1820073143124543
SYN-OED-046,UBE2L6,-0.16354268902768618
SYN-OED-047,UBE2L6,0.41958256566828245
SYN-OED-048,UBE2L6,-0.28894169538067227
SYN-OED-049,UBE2L6,0.10763100060100837
SYN-OED-050,UBE2L6,0.3058019313296951
SYN-OED-051,UBE2L6,-1.1916649245673765
SYN-OED-052,UBE2L6,-1.1236314153934666
SYN-OED-053,UBE2L6,0.3799873082416259
SYN-OED-054,UBE2L6,-1.0367115466257617
SYN-OED-055,UBE2L6,0.1664727523718924
SYN-OED-056,UBE2L6,0.14880652779195003
SYN-OED-057,UBE2L6,-1.003399035697613
SYN-OED-058,UBE2L6,-0.5802225882163358
SYN-OED-059,UBE2L6,0.6058930750539587
SYN-OED-060,UBE2L6,1.3004774861097141
SYN-OED-061,UBE2L6,0.30524523924078684
SYN-OED-062,UBE2L6,-0.49414680181898474
SYN-OED-063,UBE2L6,-2.001936374918023
SYN-OED-064,UBE2L6,0.013539704863158268
SYN-OED-065,UBE2L6,0.7412244164224189
SYN-OED-066,UBE2L6,-1.2672065556285634
SYN-OED-067,UBE2L6,0.7927925169346682
SYN-OED-068,UBE2L6,0.1972999054658335
SYN-OED-069,UBE2L6,-0.31564882094569807
SYN-OED-070,UBE2L6,1.0868290576827846
SYN-OED-071,UBE2L6,-0.7491843263604309
SYN-OED-072,UBE2L6,-1.5174304377836132
SYN-OED-073,UBE2L6,0.7354045692523256
SYN-OED-074,UBE2L6,-0.22897747216855074
SYN-OED-075,UBE2L6,0.7937866376731713
SYN-OED-076,UBE2L6,-0.596864592044304
SYN-OED-077,UBE2L6,0.23729221854565405
SYN-OED-078,UBE2L6,-0.8070306039375085
SYN-OED-079,UBE2L6,-0.8918301487903691
SYN-OED-080,UBE2L6,-1.1287264503388779
SYN-OED-081,UBE2L6,-2.368350385050046
SYN-OED-082,UBE2L6,-1.6406623232691193
SYN-OED-083,UBE2L6,1.6424588775941182
SYN-OED-084,UBE2L6,-0.6369512132403057
SYN-OED-085,UBE2L6,0.024822208513824412
SYN-OED-086,UBE2L6,0.5684407258283158
SYN-OED-087,UBE2L6,0.5223029197185601
SYN-OED-088,UBE2L6,-0.3147589111404722
SYN-OED-089,UBE2L6,-0.5270993417400981
SYN-OED-090,UBE2L6,0.7843030171157456
SYN-OED-091,UBE2L6,-1.0863960243419983
SYN-OED-092,UBE2L6,0.5785535756963064
SYN-OED-001,RNF213,-0.6803634844187701
SYN-OED-002,RNF213,-0.6836661740650131
SYN-OED-003,RNF213,-1.0310808408061516
SYN-OED-004,RNF213,1.0905940544847663
SYN-OED-005,RNF213,0.4359165866364989
SYN-OED-006,RNF213,0.22714933792770706
SYN-OED-007,RNF213,1.33907454899396
SYN-OED-008,RNF213,-0.24094558717992612
SYN-OED-009,RNF213,1.984000681562236
SYN-OED-010,RNF213,-1.051046436000124
SYN-OED-011,RNF213,-0.2596509353574861
SYN-OED-012,RNF213,-0.9640125577267359
SYN-OED-013,RNF213,0.25714885503125723
SYN-OED-014,RNF213,-0.6319902533132893
SYN-OED-015,RNF213,0.13501197875556983
SYN-OED-016,RNF213,-0.2720712560996455
SYN-OED-017,RNF213,1.5583211570478284
SYN-OED-018,RNF213,-0.2955984948110687
SYN-OED-019,RNF213,1.051911427970913
SYN-OED-020,RNF213,-0.0784139260645783
SYN-OED-021,RNF213,-0.5195497535382259
SYN-OED-022,RNF213,0.31017666624163104
SYN-OED-023,RNF213,-0.6123602986756069
SYN-OED-024,RNF213,0.6976515830366149
SYN-OED-025,RNF213,0.4635855327291422
SYN-OED-026,RNF213,0.8794853397095599
SYN-OED-027,RNF213,1.0895509553692235
SYN-OED-028,RNF213,-0.7467543639848664
SYN-OED-029,RNF213,-1.4658834610140183
SYN-OED-030,RNF213,-0.9712224325223731
SYN-OED-031,RNF213,0.24185114068341496
SYN-OED-032,RNF213,-0.8924707339274414
SYN-OED-033,RNF213,1.0681551939577083
SYN-OED-034,RNF213,0.04094976880383877
SYN-OED-035,RNF213,0.7864482926850823
SYN-OED-036,RNF213,1.0755379732133583
SYN-OED-037,RNF213,-0.28948308596013456
SYN-OED-038,RNF213,0.23037703980998753
SYN-OED-039,RNF213,0.6570062736762251
SYN-OED-040,RNF213,1.127082916445858
SYN-OED-041,RNF213,-0.5353693152282452
SYN-OED-042,RNF213,0.4933243892251803
SYN-OED-043,RNF213,-0.7013782306395897
SYN-OED-044,RNF213,-0.10117625593219377
SYN-OED-045,RNF213,-1.4791308101173486
SYN-OED-046,RNF213,1.5546792259868016
SYN-OED-047,RNF213,0.17537554472954764
SYN-OED-048,RNF213,0.9631386128606048
SYN-OED-049,RNF213,2.7822914206154
SYN-OED-050,RNF213,0.8934893178553971
SYN-OED-051,RNF213,-1.5235902387050513
SYN-OED-052,RNF213,-0.48310936560326095
SYN-OED-053,RNF213,1.5945014275879938
SYN-OED-054,RNF213,-1.0611663790293762
SYN-OED-055,RNF213,-0.3164165608300862
SYN-OED-056,RNF213,0.3821502056805047
SYN-OED-057,RNF213,1.108266305382928
SYN-OED-058,RNF213,0.2512153868137447
SYN-OED-059,RNF213,1.2654859564028476
SYN-OED-060,RNF213,-0.12446811005414263
SYN-OED-061,RNF213,-0.20949789733496393
SYN-OED-062,RNF213,0.0931296855792903
SYN-OED-063,RNF213,2.0116121206027198
SYN-OED-064,RNF213,-0.7636080115239391
SYN-OED-065,RNF213,-0.5243646869381888
SYN-OED-066,RNF213,0.6381404596338229
SYN-OED-067,RNF213,-0.44319329551135406
SYN-OED-068,RNF213,1.5563783709511712
SYN-OED-069,RNF213,-0.871081025582615
SYN-OED-070,RNF213,0.8348348722587517
SYN-OED-071,RNF213,-0.35639649032010223
SYN-OED-072,RNF213,0.19720378458519866
SYN-OED-073,RNF213,0.04619503045568079
SYN-OED-074,RNF213,0.7190843926708426
SYN-OED-075,RNF213,0.49313462208747316
SYN-OED-076,RNF213,-0.2922907817922189
SYN-OED-077,RNF213,-0.7775590491824823
SYN-OED-078,RNF213,-0.10803916906233177
SYN-OED-079,RNF213,0.043746656061525405
SYN-OED-080,RNF213,-2.173586237285804
SYN-OED-081,RNF213,0.9112569789079819
SYN-OED-082,RNF213,-0.3285302885129065
SYN-OED-083,RNF213,-0.9407349116244879
SYN-OED-084,RNF213,-0.15313049559001338
SYN-OED-085,RNF213,-0.23051095242235953
SYN-OED-086,RNF213,0.07465414257401728
SYN-OED-087,RNF213,2.1787018820626773
SYN-OED-088,RNF213,1.4523078863957917
SYN-OED-089,RNF213,0.8558223621150377
SYN-OED-090,RNF213,-1.07400902145171
SYN-OED-091,RNF213,0.5608010531719168
SYN-OED-092,RNF213,0.11335165266758476
SYN-OED-001,OAS3,-2.0782497323744558
SYN-OED-002,OAS3,-0.861741129001386
SYN-OED-003,OAS3,-1.4448027789997626
SYN-OED-004,OAS3,-0.2341112997550634
SYN-OED-005,OAS3,1.0756927379362438
SYN-OED-006,OAS3,-1.4925442194689627
SYN-OED-007,OAS3,-0.5800303723118859
SYN-OED-008,OAS3,-0.4162290114352966
SYN-OED-009,OAS3,-0.18770580487697835
SYN-OED-010,OAS3,0.5134137036515011
SYN-OED-011,OAS3,1.301767192619204
SYN-OED-012,OAS3,1.087748749427428
SYN-OED-013,OAS3,-0.809819733482401
SYN-OED-014,OAS3,1.0664364829354813
SYN-OED-015,OAS3,-0.030783814864667816
SYN-OED-016,OAS3,-1.4871655194195879
SYN-OED-017,OAS3,1.6945366389437035
SYN-OED-018,OAS3,-0.3574875121356557
SYN-OED-019,OAS3,-1.2885168362011103
SYN-OED-020,OAS3,-0.0012699357354470054
SYN-OED-021,OAS3,-0.18724778873837936
SYN-OED-022,OAS3,-0.1209969279881508
SYN-OED-023,OAS3,-0.6343871963025864
SYN-OED-024,OAS3,1.201066061480271
SYN-OED-025,OAS3,-0.646892275473261
SYN-OED-026,OAS3,1.3984485070592179
SYN-OED-027,OAS3,-0.05313388469331819
SYN-OED-028,OAS3,-0.6597940184885607
SYN-OED-029,OAS3,-1.6130036420395224
SYN-OED-030,OAS3,0.08181965047545234
SYN-OED-031,OAS3,0.4200192486764512
SYN-OED-032,OAS3,0.4516211086529923
SYN-OED-033,OAS3,-2.3758003720374217
SYN-OED-034,OAS3,1.0134090164308642
SYN-OED-035,OAS3,0.5383253947641723
SYN-OED-036,OAS3,0.18181488348364228
SYN-OED-037,OAS3,-0.6915414754677783
SYN-OED-038,OAS3,1.1746986064905243
SYN-OED-039,OAS3,-1.0323910220658543
SYN-OED-040,OAS3,-0.7691218950163005
SYN-OED-041,OAS3,0.9750982029992539
SYN-OED-042,OAS3,0.6122650140438133
SYN-OED-043,OAS3,1.3277116661687987
SYN-OED-044,OAS3,-0.15670474334135617
SYN-OED-045,OAS3,-0.10746351340876047
SYN-OED-046,OAS3,1.1050070523661084
SYN-OED-047,OAS3,-0.3086699491788869
SYN-OED-048,OAS3,0.7649415316737772
SYN-OED-049,OAS3,0.5265571112396422
SYN-OED-050,OAS3,-0.8110822071938307
SYN-OED-051,OAS3,-0.5216886631810929
SYN-OED-052,OAS3,1.8390367729069994
SYN-OED-053,OAS3,0.6151565558252101
SYN-OED-054,OAS3,0.43137287329606366
SYN-OED-055,OAS3,0.7896546410088983
SYN-OED-056,OAS3,-1.6442538202713732
SYN-OED-057,OAS3,-0.2807335404639643
SYN-OED-058,OAS3,-0.46077571060190964
SYN-OED-059,OAS3,0.05768541518030566
SYN-OED-060,OAS3,0.4501839486139186
SYN-OED-061,OAS3,-0.6353587823181438
SYN-OED-062,OAS3,1.6065956569169386
SYN-OED-063,OAS3,0.7991236755421806
SYN-OED-064,OAS3,0.4051072511576079
SYN-OED-065,OAS3,0.937300245249537
SYN-OED-066,OAS3,-0.6290789418801459
SYN-OED-067,OAS3,-0.12377927454506175
SYN-OED-068,OAS3,1.1327780123773938
SYN-OED-069,OAS3,-0.9590701717491632
SYN-OED-070,OAS3,-0.04468458307905216
SYN-OED-071,OAS3,-0.21822742214579602
SYN-OED-072,OAS3,-0.7070044110146532
SYN-OED-073,OAS3,-0.6907783991244805
SYN-OED-074,OAS3,-0.6860380768529791
SYN-OED-075,OAS3,0.9612306291631723
SYN-OED-076,OAS3,0.5704724511441361
SYN-OED-077,OAS3,0.2714251713960077
SYN-OED-078,OAS3,1.0296039739223648
SYN-OED-079,OAS3,0.784546079044484
SYN-OED-080,OAS3,0.42801930604333394
SYN-OED-081,OAS3,-0.6902105044343111
SYN-OED-082,OAS3,-0.4474583344139803
SYN-OED-083,OAS3,0.6597799338342086
SYN-OED-084,OAS3,-0.5834637539496684
SYN-OED-085,OAS3,0.2760857122756902
SYN-OED-086,OAS3,-0.3602916570409119
SYN-OED-087,OAS3,-0.9943191631903989
SYN-OED-088,OAS3,-0.932959749516733
SYN-OED-089,OAS3,-0.7651090730264284
SYN-OED-090,OAS3,0.2740374156515515
SYN-OED-091,OAS3,-2.265205777814526
SYN-OED-092,OAS3,0.10254625100755473
SYN-OED-001,IFITM3,0.686701176358465
SYN-OED-002,IFITM3,-0.40164454699520263
SYN-OED-003,IFITM3,-0.9122089266194695
SYN-OED-004,IFITM3,1.1265045315569475
SYN-OED-005,IFITM3,0.07108377484961184
SYN-OED-006,IFITM3,1.7601450841004334
SYN-OED-007,IFITM3,0.7486478295595391
SYN-OED-008,IFITM3,1.2682019818351769
SYN-OED-009,IFITM3,-0.0027122371365370544
SYN-OED-010,IFITM3,0.39039538018566616
SYN-OED-011,IFITM3,0.6723236139848049
SYN-OED-012,IFITM3,0.26648691836828103
SYN-OED-013,IFITM3,-0.723292080185457
SYN-OED-014,IFITM3,2.0854368517967745
SYN-OED-015,IFITM3,0.9593622981079963
SYN-OED-016,IFITM3,-0.10730131472819832
SYN-OED-017,IFITM3,-1.5647392484306304
SYN-OED-018,IFITM3,0.4011440529311854
SYN-OED-019,IFITM3,-0.627443128283818
SYN-OED-020,IFITM3,0.009824723287735843
SYN-OED-021,IFITM3,1.4314210177812765
SYN-OED-022,IFITM3,1.0676777379671318
SYN-OED-023,IFITM3,0.1753198521582737
SYN-OED-024,IFITM3,0.597238458738287
SYN-OED-025,IFITM3,0.6438594138681297
SYN-OED-026,IFITM3,-0.7724940284838561
SYN-OED-027,IFITM3,-1.0450240088404148
SYN-OED-028,IFITM3,-0.3857927084168127
SYN-OED-029,IFITM3,0.7113929442337642
SYN-OED-030,IFITM3,0.6891283177402786
SYN-OED-031,IFITM3,0.1515676539352116
SYN-OED-032,IFITM3,-0.5160163925117583
SYN-OED-033,IFITM3,0.6219974599836633
SYN-OED-034,IFITM3,0.2188611738544843
SYN-OED-035,IFITM3,-0.5904169503744172
SYN-OED-036,IFITM3,0.6885408699564326
SYN-OED-037,IFITM3,-2.1226821354212655
SYN-OED-038,IFITM3,1.1952302468008649
SYN-OED-039,IFITM3,0.7097846847334758
SYN-OED-040,IFITM3,1.314489395825173
SYN-OED-041,IFITM3,-2.0296677486617885
SYN-OED-042,IFITM3,-1.193403426419212
SYN-OED-043,IFITM3,0.2836736542409722
SYN-OED-044,IFITM3,-0.20090022075169572
SYN-OED-045,IFITM3,-1.6844549850495627
SYN-OED-046,IFITM3,0.490116567136796
SYN-OED-047,IFITM3,-0.7355899371649592
SYN-OED-048,IFITM3,-0.9883869614554992
SYN-OED-049,IFITM3,-0.7802544960793544
SYN-OED-050,IFITM3,-0.7520126073100853
SYN-OED-051,IFITM3,0.7907877890399276
SYN-OED-052,IFITM3,0.8781430974963567
SYN-OED-053,IFITM3,-2.2056236395882975
SYN-OED-054,IFITM3,0.15936887850791168
SYN-OED-055,IFITM3,-1.4402097241362353
SYN-OED-056,IFITM3,0.1425387362127794
SYN-OED-057,IFITM3,-1.0001661825103962
SYN-OED-058,IFITM3,1.2630783052915218
SYN-OED-059,IFITM3,0.20807015429402748
SYN-OED-060,IFITM3,-1.617196033054665
SYN-OED-061,IFITM3,0.10739004048426164
SYN-OED-062,IFITM3,0.006364545917063423
SYN-OED-063,IFITM3,0.9444564592707801
SYN-OED-064,IFITM3,-0.6104701269996222
SYN-OED-065,IFITM3,0.6717998919912452
SYN-OED-066,IFITM3,1.8615754683199297
SYN-OED-067,IFITM3,-0.8831905976099241
SYN-OED-068,IFITM3,-1.0304609028458516
SYN-OED-069,IFITM3,-0.2859766477409304
SYN-OED-070,IFITM3,0.9490658172364236
SYN-OED-071,IFITM3,0.29666011970913847
SYN-OED-072,IFITM3,0.2871398276714841
