probe,SYN-OED-001,SYN-OED-002,SYN-OED-003,SYN-OED-004,SYN-OED-005,SYN-OED-006,SYN-OED-007,SYN-OED-008,SYN-OED-009,SYN-OED-010,SYN-OED-011,SYN-OED-012,SYN-OED-013,SYN-OED-014,SYN-OED-015,SYN-OED-016,SYN-OED-017,SYN-OED-018,SYN-OED-019,SYN-OED-020,SYN-OED-021,SYN-OED-022,SYN-OED-023,SYN-OED-024,SYN-OED-025,SYN-OED-026,SYN-OED-027,SYN-OED-028
cgSYN000109,0.14981647280594543,0.12170919848634884,0.20543218881138825,0.07171090910979608,0.1381691134558272,0.21538409360215194,0.11824844179612984,0.17634478729602732,0.15357255121702373,0.11103283828932942,0.2203907479766069,0.15262970721208224,0.19256721544639166,0.13535358640529108,0.1438151883444121,0.1957301916567838,0.06809667534410849,0.2056053555633209,0.19190811097486038,0.13358540062059615,0.07341142919356466,0.014114142087285786,0.2649046176729526,0.19034731230871035,0.08399247829504158,0.17064732402249522,0.23292931812780607,0.08268797817163268
cgSYN000110,0.6539154291723964,0.647064095392968,0.6691912917759517,0.6770086687714052,0.6955270456310184,0.7249987194269272,0.8117910537057682,0.8162795357166454,0.7260293285946047,0.711662509956865,0.6226046348119696,0.6305666860521498,0.7775602639905119,0.8065453782385521,0.6771489242810407,0.7456149115575325,0.7419869461337865,0.6801548165668502,0.6989342694711389,0.6249193991992685,0.6149326477572529,0.6194802961846203,0.7169377019618387,0.742333213835809,0.759289807754682,0.6089444250300002,0.695677939643209,0.7081786116917953
cgSYN000111,0.5305017718658219,0.6016147081265159,0.44493114653888366,0.562274586695279,0.45882202033948716,0.5625717875027257,0.5582058166297271,0.5892135993780614,0.5186986494009321,0.6071068382351202,0.5887835899829632,0.6137138131056555,0.5897042959066734,0.5794769321405644,0.5653944939652916,0.5097851025573934,0.4925967835701213,0.4779314080359869,0.5816097442608938,0.4378964331610747,0.4491335036748826,0.6052723949978083,0.3977784362299635,0.4658852457052773,0.5767197808377065,0.5178052767966131,0.6763799891438029,0.5787608902974513
cgSYN000112,0.2584836309378637,0.19353493092914414,0.1684812677606423,0.3584483568101536,0.237076964053678,0.37844458111359125,0.3049684992138666,0.30271069496583286,0.23998058087400131,0.31299409498834535,0.2580316283374484,0.2393042124461969,0.29841808387139906,0.38092413803986913,0.3050343944953607,0.3717693875226754,0.23233099896138432,0.3546485751352358,0.29266248657491617,0.2049985438592209,0.26978927087485394,0.32368089707563646,0.3146906757674077,0.308540803251379,0.2876512054151817,0.20168782246131495,0.18548797551015703,0.28048337956569286
cgSYN000113,0.3117411595442129,0.21812404193408394,0.22031662735441787,0.21768697006586615,0.2442066009109024,0.25247428663422034,0.23343701989757099,0.23114730225297483,0.34126863668930174,0.22173230465327712,0.3549731275278039,0.28212795462755347,0.24103195353205392,0.2230468456522318,0.30581254854822437,0.21540668084580103,0.2500804961016217,0.2802913509242672,0.14247998717476223,0.2695212542948793,0.13676619266900986,0.27687520510577224,0.1305591664569096,0.11724960223046103,0.19639091350823037,0.24943252863310802,0.3204734728775637,0.16226881597861803
cgSYN000114,0.27143190558247626,0.2736431461409753,0.29005205567911546,0.3517964019424652,0.3323798810754522,0.32142466601421377,0.25350945315491963,0.22073165667028033,0.267152244558528,0.3596607519364681,0.3230770100002189,0.31523686523427863,0.2833910990633535,0.3273152868365293,0.3291784084003952,0.2524819012699994,0.27528347126808544,0.34978798521536697,0.35416676916521683,0.33842494081396274,0.2293859344340701,0.3105746338162474,0.2603164982603533,0.35257447511824824,0.30274511035513807,0.35823345478838997,0.38526188813022527,0.3658108271203355
cgSYN000115,0.2584552838021939,0.26570434065506593,0.21068515449314812,0.1836961571939891,0.21645235911449043,0.24502000343999367,0.198940847697412,0.16310789228589925,0.13480418913412623,0.1653033746287882,0.19964654343273627,0.13491255232731236,0.17040737537972736,0.1896199815214668,0.14373253831041619,0.01704764872034137,0.2606302407648365,0.15111413817854197,0.0890269563959144,0.1375542605896346,0.2525010545536068,0.16418207445370878,0.1722561784060043,0.1355222891893194,0.18041573386516585,0.13477910690053857,0.2448472878509456,0.1798598553495985
cgSYN000116,0.2044304794209727,0.10818189563501208,0.13607536879161164,0.22035561395298803,0.09339971903248385,0.25576408138367507,0.23371579506323042,0.18582323179643212,0.16298457680093004,0.23776140334205298,0.2054818178003009,0.15592095566772074,0.268432924646409,0.1263847990739147,0.16997923039403207,0.2383266956015997,0.19206829173878343,0.18859909914819992,0.1538627732767879,0.19907010949661974,0.1894230185974033,0.19720233991856537,0.04030213016381998,0.24712350598579255,0.21704303236257091,0.21133999223883168,0.11532125825732766,0.09169647650205466
cgSYN000117,0.19264152929148473,0.23544977951222595,0.10891379595102385,0.1876027682658383,0.12927198014267946,0.13635202997606688,0.10992273054820606,0.15332895542774383,0.11518384531348733,0.07933156836356367,0.2157749696786261,0.211403385995207,0.050021789651323895,0.23771757354118772,0.18468569421157816,0.05543913832971917,0.16153783710638608,0.18833782085969095,0.20229289517294946,0.168717899092482,0.23554793136622684,0.1531239379703263,0.23399874936915963,0.10110834982818233,0.22858378262508688,0.10182120965314449,0.11230985270326643,0.17169153502530937
cgSYN000118,0.7590445769133184,0.7065228553051768,0.8138037049072504,0.7301682649176852,0.6544413679925364,0.7974814286507762,0.7479501949078832,0.7338154909462931,0.6285668612448836,0.8082109144436059,0.7865556258849864,0.8250803840534529,0.8806749877176705,0.8006566347706935,0.7033010066508587,0.8276484063524265,0.8067631618478875,0.7687189380364484,0.7089412102117764,0.7432624435426437,0.7270918572973004,0.6876561377810918,0.7295006295055353,0.7485535269135851,0.8472387495508985,0.8101066432649188,0.7644529000143336,0.7165804138249697
cgSYN000119,0.5843230019438372,0.4935032896773036,0.4813723630750791,0.49710248277698244,0.43448672470085525,0.5159807757540246,0.5801292761192558,0.5452161868791471,0.48992437510515063,0.5047670190286789,0.5121989671404513,0.5541083750218024,0.4811258162642725,0.47216800130733644,0.5427831805827157,0.37449483574290476,0.47345588095498703,0.4659169657982467,0.575899405262303,0.4203088546355461,0.5344897258353876,0.3801846323648282,0.45847118334264764,0.535904993336234,0.5065523206291794,0.45278404776503506,0.47441045851988656,0.5357338434789944
cgSYN000120,0.8488088247553902,0.7565070931369842,0.7517287337911396,0.7509270996577746,0.6810944956842271,0.8942024466420984,0.7715700676192984,0.816515591045806,0.8521389744236517,0.7761148488403488,0.7732603667641811,0.8227867572797385,0.8499965898294731,0.7635363860370792,0.9064549277339055,0.8448692068762164,0.8404705242832236,0.7900033104815849,0.8089188149264702,0.6401935077354718,0.8583139463498461,0.7908379055272198,0.7416060140763873,0.7189851790952945,0.7627091187135231,0.661648344835165,0.7501669397419712,0.7206660323601046
cgSYN000121,0.29939614655922797,0.2973817035293455,0.18168813824388286,0.12198617689078659,0.3091535957408298,0.29881061634394834,0.2649712414085246,0.2791003031857464,0.16425007102537034,0.26500871494095196,0.36078193477832243,0.2864376694701975,0.22506762761484772,0.2343128640661446,0.30548201778768297,0.28513851869736456,0.27788111796730436,0.40160851066942216,0.2592533758563747,0.1810085730401165,0.2308886329374773,0.24298042235107772,0.31581702499816255,0.3154657649754668,0.24388293250451698,0.35409094336283264,0.26018976830671475,0.19760819285083325
cgSYN000122,0.3395632123554331,0.3834717975662037,0.43023603994394866,0.36376928173927303,0.47204606002807425,0.4199560965285299,0.4617243924637656,0.331841222579327,0.5625784159293619,0.31808460366212365,0.361262917797085,0.33005894440131606,0.3882838016944617,0.4033419448481161,0.4697559346940811,0.3169378665613559,0.4751248886430195,0.389898645603718,0.37051818631151634,0.41544671867590555,0.4152027682446967,0.42983943349868853,0.4687346319473532,0.3929587194053633,0.3935458820650125,0.3942508480165231,0.40000038107611147,0.38178001006133966
cgSYN000123,0.4741601694680378,0.4686662629878785,0.44364616605644075,0.45224778055448167,0.39330441651962555,0.4400092448006812,0.5110369140550649,0.4675953692396449,0.578815342700945,0.4293546337363577,0.4061182893828717,0.45114269443275334,0.46473115604989323,0.5720130045179918,0.5308908492854764,0.5577088539143177,0.5610970041258947,0.5029439060287437,0.5261757366848993,0.557708891575474,0.5294181710640266,0.49239957849204424,0.5588179683496938,0.5237342021367025,0.544357206420516,0.5053790748470689,0.4929446128331502,0.5447622589285243
cgSYN000124,0.6235515232679066,0.5345612304067452,0.5317283584127748,0.507911253292166,0.5651148593925234,0.5711636841095803,0.7134060673778982,0.6474529260443673,0.6095392199759381,0.6299434303079561,0.6616999183994406,0.4988101721135202,0.6118792885436188,0.5298811385227672,0.5717883884985371,0.60841414671848,0.5874105098550544,0.6148635928178534,0.5367431222896493,0.5131111200421359,0.6801730419040702,0.7286529201838376,0.5174076026338656,0.5646997065849568,0.4334457503674969,0.4975179253791099,0.5577462229571978,0.67193357292248
cgSYN000125,0.09688734335431241,0.1854909016973251,0.2147846624236949,0.24980409614632298,0.16200618802238023,0.08272259210838974,0.27821184415796507,0.23873057932014935,0.24086633222498882,0.1798515789529794,0.2709752739076931,0.23744695514405534,0.09740343194376787,0.1487359521456035,0.23977811399224566,0.12759866824918667,0.10626738067826835,0.2110220903652871,0.1319798636047218,0.2819754740776633,0.2698816514675132,0.14001554565624938,0.21433434850323857,0.1743007872817958,0.14279757066907306,0.16286702046416293,0.2078491845042373,0.02352646029580807
cgSYN000126,0.6580787256631444,0.7082369418816534,0.6818894177077088,0.619801022872071,0.700754074402613,0.5799237676995266,0.7288600231981732,0.666314656010688,0.666250843242483,0.6161070708227407,0.5928384620122024,0.6238727870740266,0.5894808416626338,0.686532030817729,0.63811350495517,0.5754921068697154,0.6744230000976554,0.659861810404742,0.6287427606145499,0.6576423364774745,0.6754266939283505,0.7168948603522032,0.6166924073661618,0.6252844034218082,0.6902197938056694,0.6590127296849365,0.7224980053423689,0.6572855408001012
cgSYN000127,0.424287862282549,0.5638695359922692,0.5156477664587235,0.575618361701368,0.4818348880194894,0.4747049505456709,0.524233961313011,0.46885376175211346,0.5050643050130682,0.5094447643461555,0.5173833874800526,0.5747535490846514,0.5464453488988654,0.4421237921892265,0.5247463197958447,0.48983148615644917,0.41604624601847695,0.4864293110097093,0.6082815261637248,0.47445275204209403,0.5037230172751047,0.36632962748569986,0.5540014868421989,0.405835873932754,0.45770724424386255,0.47146283829867724,0.5071295627246785,0.4581073794687551
cgSYN000128,0.664231387814547,0.5584747580752384,0.6566000556320623,0.6747997172147412,0.5392555045461697,0.6361519419022392,0.5128798025009403,0.6228854539622446,0.6049449155088799,0.5459583363475565,0.58148880340349,0.545318887097423,0.5847098749434081,0.5879505150084954,0.6071389899691076,0.692294365993301,0.6200313649691993,0.5137570138054887,0.6621255790530486,0.5926231442504228,0.6789239524253644,0.5637360331759598,0.5990992836602584,0.5286752970885362,0.6468814007322902,0.6410978734624077,0.5772051505042783,0.5572118191028124
cgSYN000129,0.7573616587897809,0.7289528038434456,0.7011277220533485,0.6846977830488187,0.7244075841405342,0.7905176858457689,0.6733172887514358,0.6962975128896765,0.8077019220008828,0.6005903871746051,0.7292687338599314,0.6869120130150894,0.7359684885750771,0.6811121785946295,0.7616187226862277,0.723063522134957,0.7804610191845751,0.7145822585283135,0.6745301567596909,0.6831322470354637,0.6700375036517018,0.7452146533756335,0.6974635854111211,0.69821066036469,0.6565270356363341,0.6172134217380181,0.7908351080819598,0.6927610987188981
cgSYN000130,0.2817049073299951,0.28094969728192165,0.21467635129782112,0.24448325513574246,0.14866535610150647,0.273238595931262,0.29074300040603135,0.3674319961821402,0.2179711201609387,0.12916319234702955,0.23536262301301392,0.2719718783177289,0.2965742568122143,0.27760755459783654,0.23502062942427737,0.29319900345143135,0.2169156680416151,0.1983689527899447,0.20497350883511378,0.3447619199678903,0.1831587907124899,0.1622347989980638,0.18011498106026927,0.20167079238905788,0.31271863349934104,0.16498849814524874,0.15224756042468926,0.3384337981361439
cgSYN000131,0.4431500374076313,0.4200463972780155,0.46323789873500204,0.45136205628782367,0.49013110282571953,0.4452540963135271,0.399316822158237,0.4691982701293206,0.44094145815084407,0.3919483085470991,0.4135871892573194,0.45364209160984703,0.4947973436404408,0.41047483571681476,0.47412071358924746,0.47864436063689864,0.36033193633029764,0.41204470913532604,0.4386221589091127,0.5311151765445923,0.4584060762817988,0.4190337114077451,0.4951589196623943,0.42479153177485784,0.4073147976594175,0.4095077856092841,0.4336070655561996,0.42474915833042504
cgSYN000132,0.36526239863341725,0.25667461913439577,0.3103590426686462,0.24973909349863313,0.43203082830405304,0.2783576932479952,0.33572418800315473,0.40422856901905074,0.38557302634569557,0.39908901272895064,0.36956379530164374,0.332341598802514,0.41073644584332947,0.3771530979544987,0.42622835533075243,0.22426078478710182,0.4240438106550902,0.2891630487508343,0.33809528532476757,0.3738884167397983,0.4595071636057663,0.3985118350581451,0.27629727332763004,0.3642528250584148,0.3650964004724701,0.32050623624330943,0.2975825545920453,0.3400763717189169
cgSYN000133,0.5568623754491923,0.47260927456726504,0.5379111906536521,0.4978080596862153,0.47419244363972357,0.5192754009376183,0.5572743659614965,0.5220941213135891,0.47184686826729655,0.48027035877889557,0.5814971063785805,0.5334560253210151,0.4462001454449331,0.6290957067182215,0.5149817806886082,0.4873007570491944,0.4532613566990428,0.5707358295966087,0.541282362414587,0.574406564897815,0.6162332837372214,0.5800384903834824,0.5235272414947882,0.46914843625679226,0.4926360747194686,0.4439197314587619,0.5299071924006925,0.4235449722525579
cgSYN000134,0.11630763045214154,0.24747268389917676,0.1792836908185596,0.15782078697686397,0.07496972362449603,0.1729602860281354,0.2101731761312125,0.05055683049967906,0.1612320283253851,0.20929767029762536,0.10872517420402972,0.22127092545412402,0.21994985105150627,0.14613542116928926,0.24241992454962114,0.07527266352179968,0.20852539801506198,0.2116649783285358,0.20933141621948487,0.22054122421199301,0.1168937818003274,0.1475091376608821,0.2585930832980264,0.04480244089551699,0.16614560884636462,0.2082605649541549,0.22115580784497935,0.2193764133957969
cgSYN000135,0.7029958280984597,0.6803779587213213,0.7607114663231188,0.6348735049759108,0.749260247549301,0.7610027347548629,0.6922575650514031,0.826539444191402,0.6436778307146384,0.8285062248108997,0.7299307889351668,0.7568882834060531,0.7567982587721656,0.6875884360714557,0.8439004439792206,0.6959173423593716,0.7750939562453607,0.7565049567012411,0.7730210635537579,0.7474126123966679,0.7159689036596102,0.7411634361460475,0.7325696143475123,0.7304747021345549,0.7004623374520841,0.675354800035933,0.8574661189556149,0.8222316832140844
cgSYN000136,0.4481939687560316,0.3867654842792384,0.4592154998270432,0.5981734110082215,0.5876922684984965,0.5541586540430768,0.44618128938420465,0.522859227573706,0.4869220877415898,0.5135098684455036,0.4550329134468912,0.5083210553627172,0.4106751598195724,0.5868641967439752,0.44459648435580057,0.5020896136981394,0.5820483447522379,0.3578075376540606,0.3278218608492063,0.5169612140371878,0.42495921922808516,0.5958983595752655,0.5742939012386261,0.48392205590573467,0.43776237876465607,0.5165426127003563,0.601735064707732,0.6061173523119117
cgSYN000137,0.23253831769124667,0.23980803921875093,0.2586764378742376,0.3427690394352511,0.2733912402119297,0.3085793107147014,0.226675939506121,0.3090735807208942,0.2549960539275723,0.31201858994050297,0.22430678951456728,0.17480065816916013,0.22220690981546115,0.24434913204748368,0.3510100613917862,0.2498078704973461,0.25524914538335275,0.21179151715266747,0.1916122930515229,0.27670490396148084,0.29350997362483316,0.28459496112693217,0.27763667936029585,0.21485639081548405,0.32409988855513866,0.38295907396873086,0.34821047117833315,0.2654958403280666
cgSYN000138,0.6711600378526468,0.5438854385620808,0.6426532121230042,0.6493450918950443,0.6199694109832184,0.6204408264091734,0.5720540188100459,0.6950958716251641,0.6499416853741492,0.63757548927883,0.7000042014474468,0.5285223384595384,0.6799367076854037,0.5725083734582485,0.7029269677029563,0.5718447141478995,0.6352278042936095,0.6159172306580821,0.5075597406858431,0.6352923263562955,0.533167172070439,0.614931574852885,0.580912962121925,0.703838326977578,0.6437319948733892,0.5825154204385572,0.642988937731305,0.6337307507234192
cgSYN000139,0.16741311459565145,0.14622426964041227,0.20308161509095424,0.26141102632709934,0.19793274879011458,0.28312680587370376,0.18051192770765778,0.18829823240045473,0.2708182902410491,0.25907076779718413,0.12510415268971994,0.29838194613932467,0.19794440600955196,0.21347505335718567,0.1723520714164993,0.258777636140671,0.13350125547855762,0.17567089031562294,0.18007615855146689,0.20762137220289828,0.2314989961821382,0.21267971859265605,0.34329140640993805,0.24143662514925784,0.30876989752978573,0.2663669147631807,0.2081169291286148,0.17925739304946556
cgSYN000140,0.8084892628434227,0.887170766125959,0.8504033408104928,0.7193509111850214,0.715165494882795,0.7500357316296298,0.7173924197490339,0.7216465623817647,0.7762436016524633,0.6673007776442212,0.8142762502695844,0.7386319232185646,0.8201269837521608,0.7643196898767287,0.8293000240898728,0.7749079919939444,0.6705601507577188,0.6834852045440121,0.7409978164437421,0.7247352663622714,0.7147500061246671,0.7276862590109894,0.6938597017124761,0.7956328919433603,0.7061782812518635,0.8821344526547686,0.7314911909276944,0.704680683251071
cgSYN000141,0.3089455562007491,0.31289541519518516,0.2595314929829259,0.23822358438397503,0.37670934837110015,0.3359128036143412,0.30675764945423983,0.3712771747630036,0.3311610717147764,0.2723618342166576,0.32380399762293144,0.3669332514719275,0.3015870457626044,0.27730082800750266,0.42162409935824435,0.35845696323589993,0.3376169624702912,0.2918359274448831,0.23493440849612413,0.40820766823907806,0.4199380909554711,0.36507163216165356,0.4124819234432735,0.4325022833022226,0.3100395329572455,0.4238455052302235,0.2771888129752425,0.4109846921809196
cgSYN000142,0.525836919073688,0.4634473133808034,0.43702884966520966,0.4832091544899609,0.5369184806466752,0.5437430019012173,0.4924108272609747,0.5746407816586371,0.5216571123137118,0.5941445856983985,0.4313329922547676,0.5173654844865279,0.3915938823508482,0.5114786208858654,0.4940930290132058,0.48132953327889866,0.5236365214050229,0.5391973034156221,0.4810715828737768,0.3726692972513382,0.4641140624779458,0.5216918466347891,0.415492790068805,0.397669512040278,0.5818154274180231,0.46366598871436154,0.47226943394439397,0.5926466425378222
cgSYN000143,0.2560061423704708,0.14238404294521223,0.20345142462258864,0.19949223019043272,0.2568975754797157,0.08820654912613576,0.12028407558867789,0.10144012493488169,0.2404919887913967,0.16470926352031276,0.32496422495144256,0.10346058727481729,0.1870195615093569,0.18468915129794095,0.12294436076289869,0.2529994031664594,0.18354578463958002,0.17545067564284506,0.14019588828762244,0.2079304235781493,0.22801111105436012,0.18005806946616065,0.06384817838055253,0.28082004355873297,0.12630847880259327,0.1954652940225236,0.20106268611593053,0.38267150450586684
cgSYN000144,0.28919217377473644,0.3568527055252856,0.2605453467858264,0.31037639058944655,0.26113485323282926,0.38266526372376286,0.43369832847605616,0.2263175166162883,0.33981059394916374,0.36734743316725693,0.3000266540225209,0.39373124490336403,0.33383323908076035,0.31336282575653523,0.42200497601721165,0.19785831442752425,0.44684662057853286,0.3663050334761344,0.23275677928891988,0.22477467831577375,0.34322819106815194,0.3415975419751629,0.42161058017403574,0.34200607249113835,0.4166393494351914,0.2802121136212834,0.35167574225872045,0.30512255579575986
cgSYN000145,0.7199366759493269,0.6734437077577488,0.6920226801212968,0.6640573391766837,0.7619326939119621,0.6634238891822051,0.6579524065542,0.7342372649846725,0.6495328115744452,0.724736841446779,0.7155791508400512,0.6943001915410935,0.6789590316607067,0.7453165327978654,0.618623207233172,0.7051040836828373,0.6907568605558133,0.723712613170427,0.6632461396469661,0.5387735067977986,0.716752768605946,0.576568642719969,0.6778153158915717,0.7509686138515438,0.660356355377232,0.7923110799901244,0.6845530854305835,0.7541371961691666
cgSYN000146,0.7369865988019677,0.6129666020106409,0.6389612087513045,0.706862320697741,0.7538228069134212,0.7557100198678753,0.8440810968369925,0.7641092126844345,0.696267052158436,0.6674980833336986,0.6924555635026192,0.697007846248957,0.6939790973947013,0.6697910742713039,0.6525679591495509,0.755683631997426,0.6473153288448115,0.7736774611064009,0.7288997118730093,0.6772298136543593,0.6980033271280809,0.6936640704080506,0.6552943508443739,0.7917071105618367,0.6431601989509791,0.7434128656664462,0.7160264010243735,0.7580858438686964
cgSYN000147,0.1442002808612089,0.2287762824678674,0.2655442104929939,0.12394517737392466,0.10936889838233346,0.18932301150952685,0.2372055605616165,0.13436115663698306,0.15992870521912023,0.2389841923383157,0.19241728117342366,0.23631129884496088,0.17660171109736347,0.1566196228093962,0.2155890525293806,0.18519885688835763,0.1623428657867924,0.10601867960141084,0.08802784911260698,0.15744701791358653,0.11462631749408905,0.23202853928148318,0.17211456068428374,0.2756016837471512,0.15967959067776846,0.11129360911277106,0.15011893896199419,0.22510318370190407
cgSYN000148,0.31159244762876365,0.34666847306699405,0.3663593705775584,0.34406817119555433,0.4107479962273913,0.3400276666808155,0.4292959200939457,0.33733275820396724,0.26688428900447514,0.31553270124245414,0.4172208810286251,0.4200765112532121,0.4016599413184273,0.263119629836709,0.3603695841994283,0.3704551201649231,0.20609330622531272,0.39462771469209446,0.20435778240425692,0.363518346959727,0.2754558182826846,0.3183327185503493,0.44473303269139347,0.3533987343106818,0.3895683826117012,0.3484760464350722,0.4375699403773031,0.29465211653425943
cgSYN000149,0.3176133790309432,0.48878484431696834,0.3748981409656308,0.3358827424635359,0.45842411431654484,0.3956680142937318,0.3938573932940513,0.423413729086017,0.34230710754156646,0.3762449297502085,0.3366508414272581,0.4665531806144145,0.45544812738950075,0.3575447472724478,0.3734652619785209,0.4590266545425818,0.5408186316409125,0.5072830067550576,0.3854368428888326,0.3118090476869136,0.3775015233604014,0.4350779566235127,0.44164459635732545,0.5247647132472562,0.4010255970043888,0.4203640488004645,0.4565926673174015,0.346446915284121
cgSYN000150,0.35709880841437425,0.32685250918358266,0.25215760477506965,0.29159757477407916,0.40822364877351835,0.30087370295736926,0.33747456323089026,0.24630421425698068,0.24407776927463393,0.38306760931352013,0.286090625828361,0.365568363640286,0.3020944797303689,0.2843006307483041,0.3834531959550973,0.3150823238089813,0.327573400977761,0.33347302359488523,0.2521023023533551,0.260983896583207,0.2978369225500626,0.39882704175632344,0.2906345328493393,0.3858296879829929,0.378627631905131,0.3330469993753965,0.37156814911768665,0.28412105745759086
cgSYN000151,0.5509375311908449,0.583752623676116,0.6185124275913252,0.5660901284765731,0.6716519570127686,0.5825014067168659,0.6472890309214377,0.5604042214575345,0.6682290567358635,0.564615220183445,0.6604703261280556,0.5646367177879461,0.5209886011480754,0.5341114371435736,0.6103191415374349,0.6300031346026757,0.5341113386577891,0.5745820937946234,0.5830520417340852,0.5642790520676341,0.6256381223146646,0.5006274064101277,0.6071116348105775,0.5705225818015623,0.5460865957166191,0.523811434868143,0.5375738645356807,0.6803297627731131
cgSYN000152,0.18088866223666494,0.22362570951584793,0.14529595298284942,0.16306202716521703,0.1197676746316623,0.19715958522839858,0.1264987574152444,0.16921408686779005,0.12944219301195103,0.25160288015317356,0.10767081508245856,0.20206824393254672,0.19059207401308623,0.17083894493718588,0.23340058823667645,0.1525174301110248,0.2644335550296757,0.21880445732319057,0.10795087808734471,0.11812156946572376,0.10537082257762903,0.10386345397600201,0.11827232941125455,0.21007290329733377,0.13016250968985005,0.1659045732312062,0.2408547029855528,0.2375481061200994
cgSYN000153,0.6411059967199533,0.48344649318200017,0.5827848928627634,0.6341750964336828,0.6719065955619317,0.5959290750363104,0.5120014648351755,0.598368506594978,0.5963834676835665,0.6889198958740594,0.6043822009599943,0.4900962948021561,0.6157074048989665,0.5499475639022813,0.5908895684645763,0.561306905387692,0.709577512525533,0.6352155226586828,0.6273719980478665,0.6600477832058526,0.5367823462034197,0.6166504756746831,0.7142822781144604,0.43836816133865236,0.5571898447353566,0.540838596123891,0.6041763252159313,0.7595122754531335
cgSYN000154,0.6729244337248659,0.6537092505737675,0.7060323240655806,0.7346539549435037,0.6001901889297243,0.7394314387810391,0.6083507099292166,0.7349947989026313,0.6855459663421629,0.6027245555572297,0.6056089757036426,0.5870535787429845,0.6476890792845356,0.5856610219407499,0.6640880839976078,0.6031247599390542,0.5817843175626844,0.7143838917596278,0.5902323340473702,0.5704099630180753,0.6528502297410643,0.5740314247494954,0.7142862666577352,0.590957312457153,0.6076430129254442,0.5918150076461027,0.648340314231542,0.6369495941596955
cgSYN000155,0.2584859295154761,0.33611291304646,0.3024899199850262,0.2975578580667696,0.32498982637904117,0.2407922439550106,0.31251600318999245,0.32486873762412666,0.10682883127805343,0.2621864093882207,0.3885314922527888,0.36561375343464836,0.3240107432113975,0.34540165064236983,0.2896339816815171,0.3422966161856962,0.29537532241651154,0.27903375067925806,0.2163685899978019,0.37650974768485573,0.288537888402512,0.39284657824493835,0.2813378926414491,0.34057116479333815,0.3258272756050087,0.37394775445675243,0.38483759091579894,0.15075840522664669
cgSYN000156,0.8004943040098472,0.6640622807723953,0.583697585201661,0.6350923506294004,0.5279686588859155,0.674836717385892,0.5563532898947222,0.5955821148475939,0.5916113254678047,0.7078024651108509,0.47381981156020997,0.6579985013159672,0.5960584140596404,0.6479160933055885,0.6441216112147268,0.5425434504690629,0.6124334249539821,0.6654398059275803,0.661246955613242,0.526210404175131,0.7655531092960008,0.6708256693989527,0.6445040459010501,0.5442922092152023,0.6320020488228963,0.720606410240564,0.588427628819156,0.66460308845155
cgSYN000157,0.16785603519784045,0.2671692069245711,0.2143065742345316,0.23622713799043266,0.12200613054001694,0.21117836927611142,0.17626873584944358,0.20347668525851087,0.2067564556349286,0.23741121395195872,0.1614528390845928,0.2181522218196846,0.16280644212626527,0.11391451284774082,0.2430503987295268,0.13771902469668498,0.23113430939817628,0.2597546215626205,0.1494656565927315,0.201483922701688,0.20075458905134172,0.09541932000715056,0.2681005032235503,0.14903390377892076,0.13402367873030221,0.20902699762605736,0.11101392667123419,0.17042027423786268
cgSYN000158,0.5660497034351107,0.6252161471256551,0.49235758084987613,0.6208499963097276,0.5816490268327558,0.5923049388509203,0.6461986863529092,0.4555625902349857,0.6172072560112026,0.5280573425526077,0.6257941075537862,0.5437804316769104,0.6023793729164186,0.5969015774227853,0.5473288579112764,0.5699105877047366,0.6505142650817132,0.5002912833056695,0.6585344937050333,0.652589555549697,0.5487624082506105,0.5594640561219695,0.5725973224463454,0.5514785607193118,0.6176559173852256,0.5694254355826602,0.6319408514593069,0.5007829174620506
cgSYN000159,0.5781708205495859,0.6505942851166893,0.7528491586777453,0.6674066763619901,0.793610567099652,0.6723161350355419,0.5438527519937356,0.6481635144271765,0.6833972431419321,0.6084633773352621,0.6706177720145343,0.6298354717016844,0.6917367592185849,0.7647693587406973,0.75600583135998,0.6892018022264264,0.6849002205390932,0.6495268031425756,0.7341642717954925,0.7640261918705451,0.6751940166408215,0.6754692392099119,0.7078665262627857,0.6945791020868161,0.6415886818040721,0.608151941760111,0.7718491544218335,0.6465152958752871
cgSYN000160,0.23756170466038634,0.22649801684108606,0.17262132751741038,0.256710927319119,0.16080737509248721,0.19785923623195298,0.19594485672658893,0.0386794229648979,0.24761552448764432,0.22674196974543975,0.16153944009577434,0.1971334248572931,0.21552697621755634,0.1274003031335417,0.2314796986062288,0.1915511023283012,0.20122500387219197,0.18200578489417285,0.0958833090134379,0.26570087447869856,0.20200522289836004,0.06827058817464016,0.15761656604990476,0.1610939920123014,0.14542185547449432,0.1529980631847914,0.21448460175239592,0.16062435059182
cgSYN000161,0.5973120061008379,0.5941313836316937,0.6902225045722844,0.6198420829040577,0.7243005911221067,0.6618937886018208,0.6108504341610966,0.5883773156071186,0.6505731880466913,0.6670789073196284,0.7500576666835882,0.5567494128958691,0.6775055972455675,0.652032917572235,0.6323385465053993,0.640805876277431,0.6892745450713043,0.6309546472871461,0.5784539625957844,0.7177142258243608,0.6271651213743243,0.7866212372709136,0.6876230700374292,0.5955085645210401,0.6706178291170553,0.6763146123608752,0.6989052897234116,0.6790489283652549
